resets.sent.a2b,resets.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.a2b,outoforder.pkts.a2b,pushed.data.pkts.a2b,max.segm.size.a2b,min.segm.size.a2b,max.win.adv.b2a,avg.win.adv.b2a,max.owin.a2b,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.b2a,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.stdev.b2a,rtt.full.sz.avg.b2a,triple.dupacks.b2a,max.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
0.0,0.0,0.0,0.0,0.0,242.0,6855.0,1388.0,295.0,18940800.0,17873349.0,5972569.0,2977498.0,5.0,2868934.0,63935.0,0.0,166.6,193.3,0.0,13.6,348.8,271.6,55.7,20.8,1.0,19.2,20.8,20.8,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.9,0.0,0.0,0.0,0.0,79016.163
0.0,0.0,2.0,0.0,0.0,176.0,7851.0,1388.0,295.0,23840768.0,20263227.0,6071117.0,2971120.0,5.0,2802054.0,69487.0,0.0,332.5,317.2,0.0,18.4,646.2,526.6,127.2,30.7,1.0,18.4,30.7,30.7,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,0.0,0.0,2.0,0.0,39454.198
0.0,0.0,5541.0,0.0,208.0,279.0,9099.0,1388.0,295.0,41937280.0,31341093.0,7775581.0,3286020.0,5.0,3468957.0,65323.0,0.0,526.2,585.5,0.0,17.0,1317.4,723.7,349.6,25.5,1.0,22.0,25.5,25.5,787.0,0.0,1096.7,808.1,186.6,5159.0,11.0,2.0,702.3,1817.4,870.96,117.44,0.0,370.0,1.0,0.2,0.0,0.5,0.0,0.0,5046.0,1.0,28569.105
0.0,0.0,9338.0,0.0,433.0,1653.0,7134.0,1388.0,295.0,40790784.0,31341933.0,5336865.0,2046499.0,5.0,2165388.0,63935.0,0.0,552.4,687.5,0.0,14.5,692.1,323.5,158.7,24.9,1.0,19.1,24.9,24.8,196.0,32.0,567.9,440.0,158.0,10530.0,68.0,2.0,222.8,725.2,523.62,99.68,0.0,610.0,1.0,0.2,0.0,0.6,0.0,0.0,8536.0,0.0,33827.642
0.0,0.0,9777.0,0.0,429.0,1797.0,6807.0,1388.0,295.0,38005376.0,27850050.0,6320957.0,2934574.0,5.0,2980373.0,68099.0,0.0,663.1,647.1,0.0,18.2,1124.8,534.9,265.0,23.5,1.0,19.1,23.5,23.5,223.0,141.5,587.6,528.2,172.1,10036.0,43.0,2.0,364.5,1149.7,728.08,168.04,0.0,440.0,1.0,0.2,0.0,1.1,0.0,0.0,9429.0,0.0,32316.824
0.0,0.0,7227.0,0.0,293.0,2012.0,6312.0,1388.0,295.0,28364928.0,21401662.0,4234793.0,1673160.0,5.0,1683653.0,63935.0,0.0,485.8,472.0,0.0,17.0,682.5,301.0,160.3,22.1,1.0,19.7,22.1,22.1,122.0,28.1,361.8,233.6,154.4,8306.0,34.0,1.0,282.5,765.7,541.58,105.14,0.0,525.0,1.0,0.3,0.0,1.0,0.0,0.0,6307.0,0.0,30786.733
0.0,0.0,12511.0,0.0,778.0,2225.0,7126.0,1388.0,295.0,39282688.0,28697885.0,9366229.0,3860978.0,5.0,4143499.0,63935.0,0.0,624.3,629.9,0.0,18.6,1038.3,571.5,290.9,23.5,1.0,18.6,23.5,23.5,982.0,3.0,989.8,742.5,234.7,12777.0,49.0,2.0,445.5,1183.7,781.94,121.88,0.0,605.0,1.0,0.3,0.0,0.8,0.0,0.0,11744.0,0.0,30348.918
0.0,0.0,0.0,0.0,0.0,0.0,7001.0,1388.0,44.0,9751936.0,8323810.0,4740809.0,2602538.0,5.0,2574513.0,65323.0,0.0,811.0,708.3,0.0,21.1,1510.7,967.5,358.0,37.9,1.0,28.1,37.9,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,19687.491
0.0,0.0,647.0,0.0,7.0,130.0,6946.0,1388.0,295.0,28362752.0,18640158.0,5397937.0,2751748.0,5.0,2636752.0,65323.0,0.0,938.8,1029.2,0.0,24.5,2168.8,828.0,454.1,29.5,1.0,24.5,29.5,29.5,439.0,0.0,848.8,606.1,420.3,502.0,3.0,1.0,0.0,2078.0,506.96,75.84,0.0,30.0,1.0,0.2,0.0,0.5,0.0,0.0,505.0,0.0,23202.701
0.0,0.0,0.0,0.0,0.0,45.0,8017.0,1388.0,295.0,25080960.0,22314257.0,5650553.0,2923557.0,5.0,2831356.0,65323.0,0.0,350.2,413.1,0.0,22.9,732.6,550.3,143.0,27.3,1.0,22.9,27.3,27.3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,39631.862
0.0,0.0,0.0,0.0,1.0,0.0,8235.0,1388.0,295.0,12364544.0,11384241.0,5883737.0,2892042.0,5.0,2776274.0,63935.0,0.0,389.4,774.5,0.0,21.1,1065.7,753.8,254.5,27.5,1.0,25.9,27.5,27.5,416.0,0.0,67.4,67.4,0.0,1.0,0.0,1.0,0.0,877.9,175.58,0.0,0.0,5.0,1.0,0.3,0.0,0.8,0.0,0.0,1.0,0.0,27560.227
0.0,0.0,0.0,0.0,0.0,0.0,8135.0,1388.0,224.0,15808128.0,12264773.0,5589481.0,2941686.0,5.0,2806949.0,63935.0,0.0,204.6,298.4,0.0,19.7,717.8,571.0,155.7,26.1,1.0,19.7,26.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,37504.653
0.0,0.0,4818.0,0.0,241.0,124.0,11145.0,1388.0,295.0,32205184.0,26099954.0,7739493.0,3167325.0,5.0,3213996.0,63935.0,0.0,309.0,368.8,0.0,17.2,913.8,592.7,182.1,23.9,1.0,21.8,23.9,23.9,188.0,486.8,545.0,524.3,21.9,4687.0,14.0,1.0,623.5,919.4,695.0,49.82,0.0,255.0,1.0,0.2,0.0,0.4,0.0,0.0,4580.0,0.0,35948.506
0.0,0.0,4977.0,0.0,255.0,170.0,9037.0,1388.0,96.0,38212608.0,19743038.0,8309961.0,3573082.0,5.0,3120781.0,63935.0,0.0,834.0,785.4,0.0,19.6,992.7,676.0,182.4,23.2,1.0,19.6,23.2,23.2,1094.0,0.0,757.6,598.3,177.8,4804.0,14.0,2.0,604.5,1165.1,790.24,81.38,0.0,190.0,1.0,0.4,0.0,0.8,0.0,0.0,4631.0,0.0,30223.601
0.0,0.0,1193.0,0.0,38.0,73.0,5098.0,1388.0,295.0,14104448.0,11245349.0,4773337.0,2475407.0,5.0,3049965.0,63935.0,0.0,859.3,1326.9,0.0,17.2,3272.8,1315.9,1004.3,21.3,1.0,17.2,21.3,21.3,1128.0,0.0,2277.0,2276.8,390.6,676.0,6.0,1.0,0.0,3085.3,1617.2,55.5,0.0,145.0,1.0,0.2,0.0,0.9,0.0,0.0,756.0,0.0,13228.136
0.0,0.0,1550.0,0.0,114.0,0.0,8816.0,1388.0,295.0,35505280.0,25778388.0,7044105.0,3285617.0,5.0,2997403.0,65323.0,0.0,377.5,483.0,0.0,22.5,1700.2,624.9,308.1,27.4,1.0,23.0,27.4,27.4,855.0,0.0,972.7,800.2,155.6,1407.0,5.0,4.0,0.0,3469.1,1144.12,261.14,0.0,195.0,1.0,0.4,0.0,0.7,0.0,0.0,1447.0,0.0,28432.685
0.0,0.0,3129.0,0.0,28.0,511.0,11552.0,1388.0,295.0,36275840.0,31152168.0,10829181.0,4068783.0,5.0,3098583.0,63935.0,0.0,1031.9,636.1,0.0,22.4,1095.0,662.9,182.9,441.4,2691.0,152.8,1095.0,663.1,7.0,0.0,480.6,479.8,0.6,4107.0,2.0,1.0,0.0,1031.9,721.12,0.38,0.0,110.0,1.0,0.6,0.0,2.6,0.0,0.0,1716.0,12.0,39955.702
0.0,0.0,16730.0,0.0,1664.0,4412.0,16979.0,1388.0,295.0,37683456.0,28280403.0,7328645.0,2499114.0,5.0,2484834.0,63935.0,0.0,327.5,477.0,0.0,20.5,516.1,197.2,108.5,29.2,1.0,25.8,29.2,29.2,1822.0,28.9,389.5,121.4,67.1,18121.0,206.0,2.0,225.7,578.4,360.18,80.0,0.0,1360.0,1.0,0.6,0.0,0.9,0.0,0.0,15120.0,0.0,74947.341
0.0,0.0,23196.0,0.0,4374.0,4012.0,9792.0,1388.0,295.0,28540672.0,18881522.0,10941609.0,4215204.0,5.0,4306323.0,63935.0,0.0,381.6,460.1,0.0,29.5,810.7,265.2,143.6,38.5,1.0,37.6,38.5,38.5,4005.0,30.4,637.8,234.4,127.4,21879.0,133.0,3.0,70.4,787.0,415.9,131.0,0.0,2150.0,1.0,0.4,0.0,0.7,0.0,0.0,18942.0,2.0,70096.479
0.0,0.0,12636.0,0.0,1702.0,2591.0,8717.0,1388.0,4.0,34168832.0,9555066.0,10323949.0,2666116.0,5.0,2335023.0,63935.0,0.0,806.3,619.1,0.0,17.5,434.1,108.1,81.0,27.5,1.0,26.0,27.5,27.5,1015.0,2.7,266.4,171.5,146.2,13269.0,88.0,2.0,68.8,517.2,321.68,89.16,0.0,345.0,1.0,0.3,0.0,0.6,0.0,0.0,11251.0,3.0,85264.543
0.0,0.0,0.0,0.0,0.0,554.0,5760.0,1388.0,4.0,21600384.0,7690319.0,8945665.0,2796612.0,5.0,2492740.0,66711.0,0.0,896.0,883.3,0.0,15.6,296.1,174.6,75.6,30.0,1.0,20.7,30.0,30.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.0,7.0,7.0,92134.746
0.0,0.0,0.0,0.0,1.0,362.0,6134.0,1388.0,4.0,20667136.0,11733198.0,7889397.0,3477105.0,5.0,3138037.0,63935.0,0.0,677.6,349.6,0.0,21.8,600.4,289.9,80.8,45.6,1.0,45.0,45.6,45.6,0.0,0.0,198.4,198.4,0.0,231.0,0.0,1.0,0.0,216.7,43.34,0.0,0.0,5.0,1.0,0.5,0.0,1.4,0.0,0.0,0.0,0.0,76142.934
0.0,0.0,587.0,0.0,12.0,129.0,6228.0,1388.0,295.0,19840256.0,14815321.0,7268961.0,3239990.0,5.0,2920484.0,63935.0,0.0,282.5,252.7,0.0,21.2,556.2,359.2,82.7,26.4,1.0,24.3,26.4,26.4,2244.0,0.0,17.7,17.7,0.0,121.0,6.0,1.0,0.0,494.7,98.94,0.0,0.0,25.0,1.0,0.2,0.0,0.3,0.0,0.0,82.0,0.0,59783.414
0.0,0.0,5646.0,0.0,2146.0,0.0,8803.0,1388.0,20.0,40163072.0,21634080.0,7142653.0,3236406.0,5.0,2999490.0,65323.0,0.0,335.2,586.0,0.0,25.5,1051.0,533.0,173.3,27.7,1.0,25.5,27.7,27.7,2634.0,0.5,680.4,322.1,282.1,4555.0,24.0,6.0,55.7,1302.1,599.88,279.56,0.0,2145.0,1.0,0.3,0.0,0.6,0.0,0.0,5273.0,1.0,30682.038
0.0,0.0,0.0,0.0,0.0,668.0,6436.0,1388.0,295.0,35666048.0,27417321.0,6701269.0,3067634.0,5.0,2923614.0,63935.0,0.0,190.9,238.0,0.0,22.8,474.6,225.5,66.5,28.5,1.0,22.8,28.5,28.5,0.0,0.0,0.0,0.0,0.0,6168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.6,0.0,0.0,0.0,3.0,94123.949
0.0,0.0,0.0,0.0,0.0,238.0,6632.0,1388.0,295.0,19537280.0,16195046.0,6896977.0,3289635.0,5.0,2875123.0,63935.0,0.0,217.3,281.2,0.0,20.1,586.0,406.8,114.4,52.5,1.0,51.9,52.5,52.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,1.3,0.0,0.0,0.0,0.0,52861.485
0.0,0.0,22139.0,0.0,3093.0,5793.0,9278.0,1388.0,295.0,40680064.0,28087092.0,10224013.0,3032936.0,5.0,2867531.0,63935.0,0.0,481.8,568.8,0.0,23.0,584.6,159.1,113.3,27.3,1.0,25.5,27.3,27.3,1089.0,33.3,423.7,218.4,149.0,22642.0,144.0,2.0,213.0,1156.3,376.32,144.0,0.0,1370.0,1.0,0.4,0.0,0.8,0.0,0.0,18813.0,0.0,66628.858
0.0,0.0,20987.0,0.0,3063.0,1447.0,11227.0,1388.0,88.0,35637888.0,26589792.0,11864629.0,3968497.0,5.0,3879787.0,63935.0,0.0,258.2,250.2,0.0,17.3,403.0,177.1,56.6,35.9,1.0,24.8,35.9,35.9,2448.0,91.5,372.7,188.6,47.2,18707.0,108.0,2.0,198.6,421.3,292.48,48.68,0.0,1750.0,1.0,0.2,0.0,0.4,0.0,0.0,18003.0,0.0,119509.279
0.0,0.0,0.0,0.0,0.0,396.0,6123.0,1388.0,295.0,39365504.0,37924716.0,7239813.0,3046130.0,5.0,2864779.0,70875.0,0.0,175.8,151.1,0.0,17.0,385.9,240.8,53.6,24.9,1.0,19.7,24.9,24.9,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,90281.965
0.0,0.0,14471.0,0.0,755.0,801.0,8481.0,1388.0,295.0,39410304.0,27164499.0,11142869.0,4253496.0,5.0,3812841.0,63935.0,0.0,515.6,558.6,0.0,21.6,750.5,429.6,172.9,25.7,1.0,23.5,25.7,25.7,2910.0,1.8,742.6,654.3,169.1,10513.0,48.0,1.0,253.8,895.7,549.94,142.98,0.0,475.0,1.0,0.2,0.0,0.7,0.0,0.0,12575.0,1.0,52374.495
0.0,0.0,3350.0,0.0,170.0,241.0,16863.0,1388.0,295.0,33028352.0,26303569.0,7811669.0,3180616.0,5.0,3046479.0,63935.0,0.0,159.2,277.6,0.0,17.8,563.1,356.2,84.8,22.1,1.0,17.8,22.1,22.1,109.0,361.7,380.8,379.0,6.4,3207.0,5.0,1.0,421.1,635.9,487.34,75.3,0.0,305.0,1.0,0.2,0.0,0.7,0.0,0.0,3183.0,0.0,60191.711
0.0,0.0,3759.0,0.0,410.0,1449.0,12781.0,1388.0,80.0,34523904.0,24499524.0,9488373.0,3530854.0,5.0,3120701.0,63935.0,0.0,623.6,344.7,0.0,18.7,357.5,180.5,37.9,26.8,1.0,19.7,26.8,26.8,358.0,0.0,176.5,162.7,6.9,3637.0,10.0,1.0,298.2,517.8,356.74,20.88,0.0,260.0,1.0,0.3,0.0,0.8,0.0,0.0,3346.0,0.0,116179.665
0.0,0.0,1604.0,0.0,26.0,0.0,6360.0,1388.0,295.0,29205248.0,20707602.0,5279957.0,2901697.0,5.0,2840743.0,63935.0,0.0,770.8,743.5,0.0,19.3,1121.2,741.9,301.8,30.2,1.0,19.3,30.2,30.2,55.0,0.0,768.1,766.9,92.7,1653.0,5.0,1.0,309.1,1017.5,628.1,21.72,0.0,50.0,1.0,0.2,0.0,0.5,0.0,0.0,1581.0,0.0,27768.031
0.0,0.0,0.0,0.0,0.0,101.0,7570.0,1388.0,4.0,23944448.0,18642018.0,5875409.0,3022844.0,5.0,2886981.0,63935.0,0.0,319.7,405.1,0.0,15.7,727.8,471.2,132.7,24.5,1.0,19.9,24.5,24.5,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,46172.118
0.0,0.0,4776.0,0.0,181.0,570.0,8373.0,1388.0,295.0,33464192.0,26778763.0,8774941.0,3416669.0,5.0,3172861.0,65323.0,0.0,250.6,335.0,0.0,18.8,607.3,397.5,100.8,32.1,1.0,18.8,32.1,32.1,145.0,354.0,385.2,370.4,10.7,4874.0,10.0,1.0,413.9,665.6,472.12,55.32,0.0,175.0,1.0,0.3,0.0,0.4,0.0,0.0,4557.0,0.0,53985.824
0.0,0.0,975.0,0.0,16.0,446.0,8723.0,1388.0,295.0,39694720.0,31981100.0,6133577.0,3099727.0,5.0,2895205.0,63935.0,0.0,329.5,312.4,0.0,22.4,615.8,400.4,81.9,38.6,1.0,33.5,38.6,38.6,14.0,0.0,602.2,602.1,0.0,1068.0,3.0,1.0,0.0,536.0,177.46,10.56,0.0,10.0,1.0,0.2,0.0,0.4,0.0,0.0,960.0,0.0,53664.145
0.0,0.0,6004.0,0.0,288.0,609.0,10429.0,1388.0,144.0,34626432.0,29097898.0,9717393.0,3671633.0,5.0,3296098.0,63935.0,0.0,240.1,371.8,0.0,25.7,818.7,436.8,136.0,32.3,1.0,25.7,32.3,32.3,249.0,342.7,453.8,427.6,55.6,6017.0,14.0,1.0,492.2,979.5,643.22,86.8,0.0,130.0,1.0,0.3,0.0,0.5,0.0,0.0,5701.0,0.0,51037.256
0.0,0.0,10664.0,0.0,656.0,1468.0,8091.0,1388.0,295.0,41225984.0,30948142.0,12496169.0,4426306.0,5.0,4105520.0,63935.0,0.0,406.8,479.2,0.0,31.9,804.8,553.6,171.9,43.1,1.0,39.9,43.1,43.1,130.0,151.1,653.8,495.6,98.8,7003.0,38.0,3.0,429.8,1387.8,671.08,185.44,0.0,295.0,1.0,0.2,0.0,0.6,0.0,0.0,10035.0,0.0,36211.83
0.0,0.0,7873.0,0.0,613.0,1825.0,7663.0,1388.0,295.0,41939840.0,31692830.0,4984313.0,1634488.0,5.0,1538112.0,63935.0,0.0,514.6,646.2,0.0,14.5,716.5,252.2,165.7,30.2,1.0,22.4,30.2,30.2,142.0,28.7,687.5,222.1,167.7,8700.0,49.0,2.0,228.5,797.5,411.2,82.96,0.0,595.0,1.0,0.2,0.0,0.5,0.0,0.0,7396.0,0.0,34907.903
0.0,0.0,1404.0,0.0,15.0,124.0,7899.0,1388.0,295.0,19856000.0,16584582.0,6258497.0,3254287.0,5.0,2961711.0,63935.0,0.0,268.7,438.0,0.0,20.6,809.4,503.0,139.1,25.0,1.0,20.6,25.0,25.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,1.0,0.0,920.2,350.46,6.78,0.0,0.0,1.0,0.3,0.0,0.4,0.0,0.0,1403.0,0.0,41410.088
0.0,0.0,639.0,0.0,5.0,0.0,8189.0,1388.0,295.0,36349568.0,16857679.0,6254333.0,3054529.0,5.0,2775498.0,63935.0,0.0,263.9,362.9,0.0,18.2,1103.1,587.9,196.0,33.3,1.0,23.5,33.3,33.3,1798.0,0.0,45.4,45.4,0.0,72.0,1.0,1.0,0.0,991.5,198.28,0.0,0.0,5.0,1.0,0.2,0.0,1.0,0.0,0.0,12.0,0.0,35842.225
0.0,0.0,10491.0,0.0,471.0,1336.0,12489.0,1388.0,295.0,39878400.0,26602658.0,9548057.0,3809005.0,5.0,3380960.0,63935.0,0.0,249.4,285.5,0.0,17.2,506.3,348.9,105.2,37.9,1.0,33.3,37.9,37.8,300.0,118.2,419.8,343.7,140.7,10398.0,37.0,1.0,351.7,657.8,445.78,72.14,0.0,290.0,1.0,0.2,0.0,0.8,0.0,0.0,9954.0,0.0,60810.362
0.0,0.0,437.0,0.0,5.0,50.0,7263.0,1388.0,295.0,29724928.0,24538334.0,6858113.0,3313521.0,5.0,2965521.0,63935.0,0.0,220.7,268.5,0.0,21.4,1138.8,653.3,304.8,23.3,1.0,21.4,23.3,23.3,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,1330.7,262.1,9.02,0.0,0.0,1.0,0.3,0.0,0.7,0.0,0.0,437.0,0.0,34679.478
0.0,0.0,231.0,0.0,10.0,57.0,6724.0,1388.0,295.0,27696512.0,17962956.0,4738637.0,2677136.0,5.0,2653572.0,63935.0,0.0,830.8,823.2,0.0,16.5,1396.1,784.7,367.5,20.4,1.0,19.8,20.4,20.4,10.0,0.0,0.0,0.0,0.0,320.0,2.0,1.0,0.0,386.6,153.52,0.48,0.0,0.0,1.0,0.2,0.0,0.8,0.0,0.0,222.0,0.0,25601.165
0.0,0.0,6367.0,0.0,407.0,920.0,8199.0,1388.0,295.0,37515520.0,29470420.0,3728173.0,1092301.0,5.0,1012584.0,63935.0,0.0,438.2,444.6,0.0,22.6,617.5,173.8,97.1,24.8,1.0,24.1,24.8,24.8,163.0,28.7,297.6,118.7,79.8,6830.0,74.0,2.0,210.9,622.8,387.98,80.36,0.0,1070.0,1.0,0.4,0.0,0.6,0.0,0.0,5860.0,0.0,33776.881
0.0,0.0,1483.0,0.0,132.0,279.0,8556.0,1388.0,295.0,41937280.0,34489223.0,6888649.0,3558435.0,5.0,2975511.0,66711.0,0.0,342.4,679.6,0.0,18.7,1031.7,733.4,288.9,22.2,1.0,18.7,22.2,22.2,122.0,0.0,991.7,991.6,37.0,1691.0,6.0,2.0,0.0,1029.5,523.0,85.94,0.0,140.0,1.0,0.3,0.0,0.7,0.0,0.0,1549.0,0.0,33075.743
0.0,0.0,13604.0,727.0,1869.0,1948.0,20608.0,1388.0,295.0,41942400.0,38426114.0,5196330.0,1745772.5,5.0,1773825.0,68099.0,0.0,281.5,359.2,0.0,14.0,417.9,119.2,65.1,18.8,1.0,15.3,18.8,18.8,1171.0,27.0,364.8,143.6,92.7,13807.0,89.0,2.0,133.2,439.3,303.82,57.62,0.0,1955.0,1.0,0.3,0.0,0.6,0.0,0.0,11789.0,0.0,83478.384
0.0,0.0,209.0,0.0,14.0,269.0,5571.0,1388.0,4.0,20554496.0,15797125.0,7062149.0,2982550.0,5.0,2864594.0,63935.0,0.0,263.4,277.2,0.0,17.3,611.0,260.6,98.3,25.7,1.0,24.2,25.7,25.7,1894.0,0.0,189.8,189.8,0.1,162.0,2.0,1.0,0.0,659.1,406.7,0.1,0.0,70.0,1.0,0.4,0.0,0.9,0.0,0.0,30.0,0.0,82597.997
0.0,0.0,20896.0,0.0,3554.0,4171.0,9425.0,1388.0,99.0,38316928.0,28036986.0,9910367.0,3810598.0,1820.0,4185421.0,65840.0,0.981,599.3,940.8,2460.0,17.9,639.1,356.2,144.9,294.7,1.0,17.9,294.7,294.7,930.0,0.0,574.8,397.2,176.4,19318.0,113.0,2.0,223.6,882.4,422.083333333333,116.05,0.0,2598.0,9.0,0.3,1.5,0.6,0.0,0.0,18368.0,0.0,56941.074
0.0,0.0,4342.0,0.0,212.0,385.0,8298.0,1388.0,44.0,31350016.0,18504444.0,8393241.0,3570754.0,5.0,3448972.0,63935.0,0.0,632.5,567.4,0.0,14.2,939.5,475.4,157.1,31.1,1.0,29.0,31.1,31.1,1719.0,0.0,672.0,527.1,146.4,3597.0,10.0,1.0,0.0,1404.7,904.24,121.74,0.0,1020.0,1.0,1.0,0.0,1.5,0.0,0.0,3328.0,9.0,44888.813
0.0,0.0,8274.0,0.0,1075.0,1353.0,19633.0,1388.0,295.0,34059776.0,30149086.0,7779745.0,3134118.0,5.0,3300511.0,65323.0,0.0,277.1,399.5,0.0,16.4,619.3,239.9,77.7,22.6,1.0,19.0,22.6,22.6,1692.0,148.0,553.8,357.7,152.5,7415.0,81.0,1.0,281.1,734.9,444.46,78.28,0.0,635.0,1.0,0.4,0.0,0.9,0.0,0.0,6515.0,0.0,86051.341
0.0,0.0,17236.0,0.0,2212.0,1774.0,13104.0,1388.0,295.0,33845760.0,29226767.0,10300353.0,3631540.0,5.0,3686331.0,63935.0,0.0,194.2,393.9,0.0,25.2,581.9,192.2,68.1,27.9,1.0,25.2,27.9,27.9,2126.0,40.2,234.2,198.0,68.1,15781.0,127.0,1.0,239.9,627.1,387.82,75.34,0.0,900.0,1.0,0.2,0.0,0.6,0.0,0.0,14090.0,0.0,108660.671
0.0,0.0,0.0,0.0,0.0,144.0,6018.0,1388.0,20.0,27703680.0,19557297.0,6942781.0,2987358.0,5.0,2876957.0,66711.0,0.0,100.8,127.1,0.0,17.6,294.4,195.6,38.1,25.1,1.0,17.6,25.1,25.1,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,106654.019
0.0,0.0,270.0,0.0,1.0,225.0,6299.0,1388.0,295.0,28358784.0,20843698.0,5717177.0,2781939.0,5.0,2506932.0,66711.0,0.0,1095.6,1537.9,0.0,15.3,2188.8,569.6,613.5,42.6,1.0,28.1,42.6,42.6,681.0,0.0,0.0,0.0,0.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.1,0.0,0.0,30.0,0.0,37466.245
0.0,0.0,3687.0,0.0,341.0,199.0,1155.0,1388.0,295.0,24018176.0,15266922.0,2050081.0,695334.0,5.0,628542.0,63935.0,0.0,1250.9,1085.4,0.0,19.7,774.2,303.2,141.4,31.6,1.0,19.7,31.6,31.6,89.0,50.4,469.4,469.3,141.6,3458.0,90.0,3.0,226.3,2358.2,753.12,309.3,0.0,510.0,1.0,0.5,0.0,0.6,0.0,0.0,3234.0,3.0,7623.789
0.0,0.0,6467.0,0.0,223.0,1053.0,857.0,1388.0,295.0,20146688.0,13043334.0,3558837.0,1233477.0,5.0,1096128.0,63935.0,0.0,495.4,704.0,0.0,21.5,717.8,257.1,205.9,26.2,1.0,21.5,26.2,26.2,118.0,0.0,330.1,178.1,0.0,6282.0,117.0,3.0,240.7,744.1,439.12,121.68,0.0,10.0,1.0,0.4,0.0,0.8,0.0,0.0,5817.0,0.0,12450.856
0.0,0.0,945.0,0.0,22.0,494.0,6550.0,1388.0,295.0,41937280.0,35885148.0,5824053.0,2903602.0,5.0,2632120.0,63935.0,0.0,510.4,527.0,0.0,25.1,1003.2,420.1,245.2,49.1,1.0,41.0,49.1,49.1,855.0,0.0,62.8,59.9,18.5,736.0,7.0,1.0,0.0,893.5,482.56,68.62,0.0,55.0,1.0,0.2,0.0,0.6,0.0,0.0,540.0,0.0,49022.673
0.0,0.0,807.0,0.0,49.0,0.0,6524.0,1388.0,295.0,22592896.0,19821925.0,6687389.0,3022463.0,5.0,2926989.0,63935.0,0.0,217.9,348.0,0.0,18.9,928.1,497.2,230.6,36.6,1.0,18.9,36.6,36.6,2387.0,0.0,110.0,92.6,34.7,118.0,9.0,1.0,0.0,447.3,236.4,7.0,0.0,180.0,1.0,0.2,0.0,0.4,0.0,0.0,140.0,0.0,47948.421
0.0,0.0,0.0,0.0,0.0,338.0,6557.0,1388.0,295.0,33822720.0,29455226.0,6176605.0,2999250.0,5.0,2890382.0,63935.0,0.0,210.9,226.3,0.0,18.1,296.9,216.7,38.7,24.3,1.0,18.1,24.3,24.3,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,98827.286
