total.packets.a2b,resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.a2b,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,min.segm.size.b2a,avg.win.adv.b2a,max.owin.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.b2a,initial.window.pkts.b2a,data.xmit.time.a2b,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,rtt.avg.last.a2b,max.retrans.a2b,max.retr.time.a2b,rtt.samples.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.uplinkdelay.75,abs.downlinkdeltadelay.25,abs.downlinkdeltadelay.50,abs.uplinkdeltadelay.25,abs.uplinkdeltadelay.50,abs.uplinkdeltadelay.avg,abs.uplinkdeltadelay.75,abs.rtt.min,abs.winratio.max,abs.radiobuffer.min,abs.idletime.50,abs.idletime.75,abs.idletime.max,abs.segmentsizes.max,abs.pushevents.sum,abs.instanttp.min,abs.rtoevents.sum,abs.theoricalmaxtp.avg,transfer.datarate
14768.0,29.0,0.0,0.0,0.0,0.0,0.0,178.0,325120.0,1683305.0,5.0,5.0,63959.0,4.0,62911.25,28960.0,5.0,0.0,155.0,17.1,23.4,20.7,2.9,21.0,2.0,17.1,23.4,0.0,0.0,0.0,0.0,2919.0,11.3,0.8,0.6,0.6,1.0,0.3,0.6,116.0,0.0,0.0,0.0,0.0,10216.0,57.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,514.0,17.0,4.0,5.0,6.0,8.0,9.4261024535809,12.0,12.0,0.23266582464146,0.0,0.0,0.0,36.0000000000582,30408.0,22884.0,0.00016,0.0,172.98412793208,101382.937
21477.0,52.0,0.0,0.0,0.0,0.0,0.0,72.0,325120.0,16780082.0,5.0,5.0,606789.0,0.0,881907.0,47784.0,11.0,0.0,155.0,20.6,36.0,29.7,0.0,36.0,1.0,20.6,36.0,0.0,0.0,0.0,0.0,4319.0,40.8,0.5,0.7,0.7,1.0,0.2,0.7,135.0,0.0,0.0,0.0,0.0,11040.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,897.0,16.0,6.0,20.0,6.0,8.0,9.14104430379747,11.0,13.0,0.441430289140131,0.0,0.0,0.0,46.0000000020955,65160.0,26549.0,8e-05,0.0,746.607720164084,483035.072
22255.0,73.0,0.0,0.0,0.0,0.0,0.0,8.0,325120.0,3119297.0,5.0,5.0,115684.0,5.0,119535.0,81088.0,28.0,0.0,160.0,14.6,38.0,27.7,0.0,18.3,1.0,14.6,18.3,0.0,0.0,0.0,0.0,4405.0,10.0,0.6,0.5,0.4,1.0,0.3,0.4,32.0,0.0,0.0,0.0,0.0,9746.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,160.0,15.0,4.0,5.0,5.0,7.0,7.53215485015523,9.0,13.0,0.260352922159018,0.0,0.0,0.0,38.0000000004657,44888.0,28817.0,8e-05,0.0,399.63477656802,293093.618
7874.0,30.0,0.0,0.0,0.0,0.0,0.0,560.0,325120.0,2938077.0,5.0,5.0,279139.0,0.0,237870.0,86880.0,15.0,0.0,160.0,15.5,20.6,20.2,0.0,20.6,1.0,18.6,20.6,0.0,0.0,0.0,0.0,1602.0,46.1,1.0,3.6,0.7,1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,3142.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,373.0,420.0,4.0,5.0,6.20818280346821,7.0,17.0,1.60818540030541,0.0,0.0,1.00000000384171,41.9999999940046,65160.0,8944.0,8e-05,0.0,269.353829085991,261638.71
10123.0,94.0,0.0,380.0,422.0,0.0,1246384.0,64.0,325120.0,14283711.0,5.0,5.0,835064.0,3.0,763147.0,72400.0,16.0,0.0,155.0,17.0,39.6,32.0,0.0,25.5,1.0,19.3,25.5,0.0,0.0,0.0,0.0,2038.0,43.3,0.8,1.8,0.6,1.0,0.2,0.6,136.0,0.0,6.6,3.7,0.1,9165.0,51.0,4.0,0.0,396.9,87.76,40.84,5.0,0.0,903.0,15.0,29.0,49.0,4.0,5.0,7.30100660244615,9.0,15.0,0.393543349679574,0.0,0.0,0.0,201.999999997497,490872.0,16235.0,8e-05,108.0,378.960912709067,171042.631
22478.0,25.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,12318149.0,5.0,5.0,670846.0,1.0,760065.0,40544.0,9.0,0.0,160.0,21.6,39.9,32.0,0.0,24.1,1.0,21.7,24.1,0.0,0.0,0.0,0.0,4614.0,50.0,0.4,2.3,0.7,1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,11805.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,18.0,69.0,77.0,19.0,21.0,21.4458269135731,23.0,20.0,0.439478785103785,0.0,0.0,0.0,27.0000000018626,65160.0,20666.0,8e-05,0.0,1398.47981763226,1327015.469
14903.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,325120.0,8955413.0,5.0,5.0,554136.0,0.0,555310.0,24616.0,5.0,0.0,160.0,14.2,30.3,23.7,0.0,17.0,1.0,14.2,17.0,0.0,0.0,0.0,0.0,3106.0,47.2,0.4,1.6,0.8,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,6085.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,124.0,138.0,7.0,9.0,9.00161920182875,10.0,14.0,0.921104146215096,0.0,0.0,0.0,28.9999999949941,65160.0,12867.0,8e-05,0.0,865.530281170664,813500.734
18381.0,164.0,0.0,1.0,1.0,0.0,376.0,134.0,325120.0,5547655.0,5.0,5.0,162672.0,2.0,279877.5,49232.0,12.0,0.0,155.0,16.3,25.0,21.3,0.0,19.0,1.0,16.3,19.0,0.0,0.0,0.0,0.0,3261.0,21.1,0.8,0.8,0.8,1.0,0.2,0.8,503.0,0.0,0.0,0.0,0.0,13521.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,597.0,14.0,30.0,43.0,5.0,7.0,7.25930595182801,9.0,16.0,0.356354413972488,0.0,0.0,0.0,32.999999995809,24616.0,27672.0,0.00016,0.0,160.935385415892,114456.934
10663.0,38.0,0.0,116.0,116.0,0.0,332968.0,96.0,325120.0,5972429.0,5.0,5.0,389335.0,8.0,296871.0,20272.0,7.0,0.0,160.0,15.1,68.3,42.7,0.0,17.6,1.0,15.1,17.6,0.0,0.0,0.0,0.0,2202.0,44.3,0.5,1.5,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,3912.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,116.0,10.0,199.0,230.0,3.0,4.0,7.03913732515676,5.0,15.0,2.35598212981893,0.0,0.0,0.999999996565748,144.000000000233,65160.0,10570.0,8e-05,105.0,477.566861976525,435619.154
21772.0,113.0,0.0,23.0,23.0,0.0,73848.0,22.0,325120.0,14818513.75,5.0,5.0,635720.0,1.0,617152.5,46336.0,9.0,0.0,160.0,13.0,38.7,26.7,13.4,18.1,2.0,13.0,38.7,0.0,0.0,0.0,0.0,4206.0,13.1,0.4,0.6,0.7,1.0,0.2,0.7,234.0,0.0,0.0,0.0,0.0,9437.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1006.0,15.0,29.0,40.0,20.0,21.0,22.5642324888227,24.0,13.0,0.407928874055947,0.0,0.0,0.0,199.000000000524,65160.0,25385.0,0.00016,2.0,655.203085803993,420448.297
9216.0,0.0,0.0,57.0,62.0,0.0,191139.0,6.0,325120.0,16494437.0,5.0,5.0,1252088.0,5.0,842926.0,82536.0,20.0,0.0,160.0,21.7,58.5,54.3,0.0,58.5,1.0,21.7,58.5,0.0,0.0,0.0,0.0,1864.0,48.0,0.6,1.9,1.5,1.0,0.2,1.5,67.0,0.0,0.0,0.0,0.0,5231.0,17.0,1.0,0.0,12.5,1.34,0.0,8.0,4.0,326.0,13.0,114.0,203.0,4.0,6.0,6.70550712311291,8.0,11.0,0.439998794290738,0.0,0.0,0.0,228.99999999936,1016496.0,10383.0,8e-05,29.0,754.213323954063,360283.675
11758.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,325120.0,6217717.0,5.0,5.0,465907.0,2.0,496052.0,69504.0,15.0,0.0,160.0,10.3,39.8,27.8,0.0,15.8,1.0,11.4,15.8,0.0,0.0,0.0,0.0,2427.0,43.9,0.5,1.5,0.5,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,4556.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,156.0,178.0,5.0,6.0,6.90012262415696,8.0,12.0,0.436865590958772,0.0,0.0,0.999999996565748,31.9999999992433,65160.0,10450.0,8e-05,0.0,661.833512440146,615689.406
14278.0,97.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,9825860.0,5.0,5.0,566501.0,0.0,582873.0,52128.0,9.0,0.0,156.0,13.7,22.2,19.4,0.0,16.7,1.0,13.7,16.7,0.0,0.0,0.0,0.0,2964.0,47.4,0.4,1.7,0.4,1.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,5831.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,131.0,145.0,4.0,6.0,6.53059812160158,8.0,14.0,0.444690597941906,0.0,0.0,0.999999996565748,21.999999997206,65160.0,12508.0,8e-05,0.0,823.583552421943,778748.104
11593.0,40.0,0.0,0.0,2.0,0.0,2896.0,16.0,325120.0,9074560.0,5.0,5.0,434624.0,0.0,662438.0,73848.0,11.0,0.0,160.0,13.2,21.1,19.4,0.0,21.1,1.0,13.2,21.1,0.0,0.0,0.0,0.0,2931.0,44.0,0.4,1.2,0.6,1.0,0.3,0.6,2.0,0.0,0.0,0.0,0.0,5539.0,2.0,1.0,0.0,392.1,137.0,0.0,5.0,1.0,86.0,13.0,211.0,249.0,4.0,6.0,6.39437361094865,8.0,14.0,0.425640759718016,0.0,0.0,0.0,29.0000000022701,65160.0,13149.0,8e-05,2.0,455.723154800298,412562.742
23760.0,101.0,0.0,0.0,0.0,0.0,0.0,8.0,325120.0,13493705.0,5.0,5.0,327361.0,0.0,545449.0,30408.0,7.0,0.0,160.0,10.7,25.8,22.0,7.8,20.2,2.0,10.7,25.8,0.0,0.0,0.0,0.0,4711.0,10.5,0.5,0.4,0.8,1.0,0.2,0.8,332.0,0.0,0.0,0.0,0.0,9750.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,450.0,16.0,11.0,27.0,5.0,8.0,10.49042989054,11.0,10.0,0.382753679607509,0.0,0.0,0.0,52.9999999998836,65160.0,28649.0,8e-05,0.0,584.262577697659,400281.454
21564.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,325120.0,7094291.0,5.0,5.0,158312.0,0.0,178093.0,40544.0,7.0,0.0,160.0,15.9,25.9,22.0,0.0,25.9,1.0,15.9,25.9,0.0,0.0,0.0,0.0,4359.0,22.0,0.6,0.6,0.9,2.0,0.3,0.9,259.0,0.0,0.0,0.0,0.0,8424.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,386.0,13.0,4.0,6.0,6.0,7.0,7.75983671229117,9.0,11.0,0.332773197593027,0.0,0.0,0.0,20.0000000040745,65160.0,26613.0,8e-05,0.0,482.561597292323,250598.831
23215.0,84.0,0.0,289.0,301.0,0.0,1035320.0,68.0,325120.0,10082123.3333333,5.0,5.0,340840.0,1.0,422280.0,44888.0,11.0,0.0,155.0,21.7,33.8,31.6,0.0,32.2,1.0,28.4,32.2,0.0,0.0,0.0,0.0,4390.0,111.9,2.0,6.2,1.0,1.0,0.3,1.0,699.0,0.0,0.8,0.8,0.0,9622.0,32.0,2.0,0.0,4.2,0.74,0.0,5.0,3.0,1031.0,19.0,7.0,14.0,13.0,15.0,17.6412454586016,18.0,9.0,0.434248914639522,0.0,0.0,0.0,243.999999998778,657392.0,26352.0,0.00024,10.0,544.734384675078,332514.417
14284.0,8.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,7969025.0,5.0,5.0,537306.25,0.0,507203.75,63712.0,11.0,0.0,160.0,11.2,19.6,16.9,0.0,14.3,1.0,11.2,14.3,0.0,0.0,0.0,0.0,2975.0,47.9,0.4,1.2,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,5343.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,12.0,135.0,146.0,3.0,5.0,5.10995587564031,7.0,11.0,0.441695474664225,0.0,0.0,0.999999996565748,31.9999999992433,65160.0,12358.0,0.00016,0.0,794.915888697124,772449.598
8684.0,4.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,4441389.0,5.0,5.0,324060.0,4.0,252099.0,20272.0,7.0,0.0,160.0,22.5,40.2,31.6,0.0,23.2,1.0,22.5,23.2,0.0,0.0,0.0,0.0,1805.0,47.6,0.5,1.8,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2960.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,36.0,15.0,188.0,313.0,9.0,11.0,11.2303543913713,13.0,16.0,0.458101743014508,0.0,0.0,1.00000000384171,34.9999999962165,65160.0,8655.0,0.00024,0.0,359.952920128424,328965.102
204663.0,0.0,0.0,27.0,139.0,0.0,342069.0,4.0,325120.0,7093350.0,5.0,5.0,868915.0,2.0,970456.666666667,55024.0,17.0,0.0,202.0,11.4,27.6,21.6,0.0,15.9,1.0,11.4,15.9,0.0,0.0,0.0,0.0,19453.0,63.4,2.7,7.4,0.9,1.0,0.4,0.9,43160.0,0.0,0.5,0.3,0.1,128811.0,4040.0,4.0,0.0,242.3,35.7,17.58,5.0,3.0,67701.0,14.0,85.0,95.0,4.0,6.0,6.91042253304701,9.0,12.0,0.510280882888477,0.0,0.0,0.0,2153.99999999499,38988160.0,14156.0,0.00024,61.0,1160.6835885986,928513.269
13007.0,14.0,0.0,0.0,0.0,0.0,0.0,80.0,325120.0,7448997.0,5.0,5.0,473194.0,5.0,539446.0,14480.0,5.0,0.0,160.0,11.4,33.9,23.3,0.0,13.1,1.0,11.4,13.1,0.0,0.0,0.0,0.0,2670.0,46.4,0.5,2.1,0.7,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,4542.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,154.0,176.0,13.0,15.0,15.8135728089121,18.0,11.0,0.448549883990719,0.0,0.0,0.999999996565748,40.0000000008731,65160.0,11253.0,0.00016,0.0,652.437401808262,618131.683
11210.0,27.0,0.0,0.0,0.0,0.0,0.0,28.0,325120.0,5942589.0,5.0,5.0,415715.0,0.0,385132.0,44888.0,8.0,0.0,160.0,12.9,23.3,19.6,0.0,16.6,1.0,12.9,16.6,0.0,0.0,0.0,0.0,2263.0,47.2,0.4,1.7,0.6,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,4285.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,193.0,218.0,8.0,10.0,10.4395774284978,12.0,12.0,0.437227043304455,0.0,0.0,0.999999996565748,41.9999999940046,65160.0,10466.0,0.00024,0.0,525.590447598293,499241.08
12405.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,325120.0,7978309.0,5.0,5.0,572421.0,0.0,531570.0,53576.0,8.0,0.0,160.0,12.1,18.4,16.8,0.0,18.4,1.0,12.1,18.4,0.0,0.0,0.0,0.0,2751.0,44.8,0.4,1.5,0.7,1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,5307.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,136.0,164.0,4.0,6.0,6.34998312521093,8.0,12.0,0.439706496029638,0.0,0.0,0.999999996565748,23.0000000010477,65160.0,11459.0,0.00024,0.0,730.102545379299,660142.454
13595.0,12.0,0.0,0.0,4.0,0.0,4.0,16.0,325120.0,7428917.0,5.0,5.0,541838.0,0.0,510313.0,49232.0,12.0,0.0,160.0,14.0,27.4,22.4,0.0,17.4,1.0,14.0,17.4,0.0,0.0,0.0,0.0,2780.0,44.4,0.5,1.4,0.8,1.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,5486.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,13.0,140.0,150.0,4.0,6.0,6.47682774421995,8.0,15.0,0.444650599954824,0.0,0.0,0.999999996565748,91.999999996915,65160.0,11928.0,8e-05,4.0,756.287865794422,728808.502
2581.0,17.0,0.0,0.0,0.0,0.0,0.0,510.0,325120.0,883229.0,5.0,5.0,110086.0,5.0,113746.0,11943.0,5.0,0.0,154.0,20.7,25.2,23.2,0.0,25.2,1.0,21.6,25.2,0.0,0.0,0.0,0.0,424.0,1.9,0.4,0.3,0.5,1.0,0.2,0.5,120.0,0.0,0.0,0.0,0.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,31.0,301.0,410.0,10.0,15.0,18.9061160888196,22.0,22.0,0.279375507305195,0.0,2.00000000040745,4.00000000081491,63.9999999984866,5308.0,1194.0,8e-05,0.0,7.99300793324508,4535.398
11860.0,143.0,0.0,86.0,87.0,0.0,204844.0,91.0,325120.0,5042043.0,5.0,5.0,329327.0,4.0,319182.0,18824.0,5.0,0.0,155.0,19.8,43.9,33.5,0.0,23.5,1.0,19.8,23.5,0.0,0.0,0.0,0.0,2156.0,41.5,0.9,1.4,0.6,1.0,0.1,0.6,287.0,0.0,0.3,0.3,0.0,10300.0,41.0,1.0,0.0,224.4,124.52,0.02,5.0,5.0,1174.0,17.0,43.0,61.0,5.0,7.0,9.1761333006616,12.0,20.0,0.397213572410167,0.0,0.0,0.0,177.999999999884,11584.0,17321.0,8e-05,59.0,122.47684731174,65535.272
12441.0,37.0,0.0,7.0,8.0,0.0,50680.0,16.0,325120.0,9691273.0,5.0,5.0,588879.0,0.0,523039.0,63712.0,10.0,0.0,158.0,12.4,21.0,18.5,0.0,21.0,1.0,15.3,21.0,0.0,0.0,0.0,0.0,2615.0,68.8,0.8,3.1,0.5,1.0,0.2,0.5,5.0,0.0,0.0,0.0,0.0,5177.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,13.0,141.0,157.0,8.0,10.0,11.6005887014604,12.0,13.0,0.864842458456846,0.0,0.0,0.999999996565748,267.999999996391,65160.0,11182.0,8e-05,1.0,758.753979570433,637155.833
10560.0,12.0,0.0,0.0,0.0,0.0,0.0,54.0,325120.0,8158461.0,5.0,5.0,523740.0,0.0,540043.0,63712.0,9.0,0.0,160.0,15.1,30.7,26.1,0.0,30.7,1.0,25.6,30.7,0.0,0.0,0.0,0.0,2192.0,47.9,0.6,2.5,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,5127.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,222.0,238.0,3.0,4.0,4.75610066090493,5.0,13.0,0.619345008450911,0.0,0.0,0.0,30.9999999954016,65160.0,10672.0,8e-05,0.0,498.32753316237,489110.545
8513.0,5.0,0.0,7.0,7.0,0.0,36200.0,80.0,325120.0,3702541.0,5.0,5.0,316428.0,4.0,255877.0,30408.0,9.0,0.0,160.0,20.9,30.1,25.9,0.0,25.1,1.0,20.9,25.1,0.0,0.0,0.0,0.0,1717.0,43.5,0.6,1.7,0.7,1.0,0.2,0.7,4.0,0.0,0.0,0.0,0.0,3816.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,16.0,315.0,354.0,6.0,9.0,10.2471618553357,11.0,19.0,1.06793511284722,0.0,0.0,0.999999996565748,227.999999995518,57920.0,9564.0,0.00016,0.0,314.34347271823,299740.781
11370.0,23.0,0.0,0.0,0.0,0.0,0.0,54.0,325120.0,9960461.0,5.0,5.0,453930.0,0.0,467993.0,20272.0,6.0,0.0,160.0,28.8,37.0,32.9,0.0,37.0,1.0,34.4,37.0,0.0,0.0,0.0,0.0,2476.0,47.0,0.4,2.1,0.5,1.0,0.2,0.5,10.0,0.0,0.0,0.0,0.0,5036.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,34.0,16.0,194.0,218.0,4.0,8.0,8.12827065839114,11.0,27.0,1.77454123618453,0.0,0.0,0.999999996565748,173.999999999069,65160.0,11502.0,8e-05,0.0,584.354292132241,522819.587
9993.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,325120.0,7487765.0,5.0,5.0,388095.0,0.0,461608.0,55024.0,10.0,0.0,145.0,13.5,21.7,18.7,0.0,15.7,1.0,13.5,15.7,0.0,0.0,0.0,0.0,2035.0,46.8,0.4,1.7,0.4,1.0,0.2,0.4,11.0,0.0,0.0,0.0,0.0,3822.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,9.0,14.0,160.0,190.0,4.0,6.0,6.94648683924298,9.0,14.0,0.671643079492043,0.0,0.0,0.999999996565748,538.000000000466,3767848.0,8886.0,0.0,0.0,589.272930649538,514131.491
9460.0,6.0,0.0,131.0,131.0,0.0,413680.0,115.0,325120.0,5258015.0,5.0,5.0,379217.5,0.0,402128.75,41992.0,7.0,0.0,160.0,12.4,23.6,19.6,0.0,17.8,1.0,12.4,17.8,0.0,0.0,0.0,0.0,1882.0,45.7,0.5,2.1,0.5,1.0,0.2,0.5,91.0,0.0,0.0,0.0,0.0,3843.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,187.0,13.0,190.0,299.0,4.0,6.0,7.85989971129008,8.0,13.0,0.440123150810804,0.0,0.0,0.999999996565748,189.999999995052,65160.0,9195.0,8e-05,66.0,406.532226062592,377388.834
11615.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,6149875.0,5.0,5.0,457975.0,1.0,475787.0,37648.0,11.0,0.0,160.0,12.9,33.0,23.0,0.0,17.0,1.0,12.9,17.0,0.0,0.0,0.0,0.0,2358.0,46.3,0.4,1.6,0.8,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,4713.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,167.0,196.0,5.0,6.0,6.99210477997429,9.0,12.0,0.55303703933088,0.0,0.0,0.999999996565748,31.9999999992433,65160.0,10718.0,8e-05,0.0,589.139983299479,553482.943
10993.0,53.0,0.0,3.0,3.0,0.0,1128.0,76.0,325120.0,8547863.75,5.0,5.0,486217.0,6.0,580880.0,112944.0,22.0,0.0,160.0,14.8,77.9,52.3,0.0,26.6,1.0,17.8,26.6,0.0,0.0,0.0,0.0,1884.0,44.0,1.0,1.3,1.0,1.0,0.5,1.0,430.0,0.0,0.0,0.0,0.0,9238.0,57.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1639.0,25.0,27.0,75.0,11.0,16.0,18.0100125156446,23.0,14.0,0.537753439796387,0.0,0.0,0.0,86.9999999995343,14480.0,15521.0,0.00016,0.0,141.080583225377,64897.167
11451.0,4.0,0.0,5.0,5.0,0.0,24616.0,96.0,325120.0,4989852.0,5.0,5.0,418726.0,0.0,461038.0,39096.0,7.0,0.0,160.0,10.0,20.7,19.5,0.0,19.9,1.0,10.0,19.9,0.0,0.0,0.0,0.0,2407.0,47.6,0.4,1.3,0.8,1.0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,4260.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,14.0,165.0,187.0,5.0,7.0,7.81646939035255,10.0,10.0,0.425514609088828,0.0,0.0,0.999999996565748,101.999999998952,65160.0,10032.0,0.00016,0.0,635.646777026855,596154.797
13275.0,131.0,0.0,9.0,9.0,0.0,65160.0,39.0,325120.0,13590850.0,5.0,5.0,770189.0,0.0,490239.0,37648.0,7.0,0.0,160.0,13.7,28.2,23.4,0.0,18.5,1.0,13.7,18.5,0.0,0.0,0.0,0.0,2659.0,13.0,0.4,0.7,0.6,1.0,0.2,0.6,57.0,0.0,0.0,0.0,0.0,7519.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,422.0,16.0,24.0,37.0,6.0,8.0,9.43368556191981,12.0,11.0,0.338849165130161,0.0,0.0,0.0,203.999999997905,747168.0,17561.0,8e-05,0.0,641.067854628671,267342.994
17382.0,64.0,0.0,0.0,0.0,0.0,0.0,6.0,325120.0,4468995.0,5.0,5.0,173558.75,0.0,148067.5,27512.0,6.0,0.0,160.0,16.1,29.8,23.7,0.0,17.7,1.0,16.1,17.7,0.0,0.0,0.0,0.0,3322.0,43.9,0.7,1.0,1.0,1.0,0.3,1.0,212.0,0.0,0.0,0.0,0.0,9091.0,58.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,763.0,14.0,6.0,10.0,5.0,7.0,8.91842219675112,9.0,14.0,0.280605823827367,0.0,0.0,0.0,235.999999997148,31856.0,23495.0,8e-05,0.0,313.574629720874,165707.362
19395.0,66.0,0.0,7.0,7.0,0.0,24616.0,79.0,325120.0,6551558.75,5.0,5.0,229001.0,3.0,493873.75,26064.0,5.0,0.0,155.0,12.3,36.8,23.8,12.3,13.3,2.0,12.3,22.7,0.0,0.0,0.0,0.0,3459.0,15.9,1.0,0.8,0.8,1.0,0.5,0.8,751.0,0.0,2.5,2.5,0.0,10585.0,51.0,1.0,0.0,416.2,327.7,0.0,5.0,0.0,1083.0,15.0,5.0,8.0,4.0,6.0,8.15802398832616,9.0,13.0,0.440911942267799,0.0,0.0,0.0,177.000000003318,41992.0,25000.0,0.00032,0.0,347.20639574636,173044.147
12191.0,4.0,0.0,0.0,0.0,0.0,0.0,152.0,325120.0,9515197.0,5.0,5.0,564422.0,0.0,618286.0,26064.0,6.0,0.0,160.0,18.8,28.2,23.6,0.0,21.6,1.0,18.8,21.6,0.0,0.0,0.0,0.0,2512.0,47.9,0.6,2.1,0.7,1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,4740.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,14.0,159.0,177.0,4.0,6.0,6.6761645779144,9.0,19.0,0.444808191543435,0.0,0.0,0.999999996565748,67.9999999993015,65160.0,10570.0,0.00016,0.0,675.767803145836,636861.311
10865.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,325120.0,5916252.0,5.0,5.0,470060.0,0.0,473162.0,31856.0,10.0,0.0,160.0,25.5,35.6,30.8,0.0,35.6,1.0,32.2,35.6,0.0,0.0,0.0,0.0,2221.0,47.8,0.4,1.4,1.5,1.0,0.7,1.5,0.0,0.0,0.0,0.0,0.0,4431.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,178.0,190.0,5.0,6.0,6.86432817297015,8.0,18.0,0.449686994731267,0.0,0.0,0.999999996565748,35.0000000034925,65160.0,9861.0,0.00032,0.0,586.219511378917,578990.864
